country,year,height,weight
Italy,1920,166.93544,68.68313809
Italy,1921,167.09953,70.51043036
Italy,1922,167.2632,71.12175536
Italy,1923,167.42395,74.15323979
Italy,1924,167.58214,67.74597796
Italy,1925,167.73853,70.80906578
Italy,1926,167.89246,67.66106313
Italy,1927,168.04332,72.52862736
Italy,1928,168.19048,70.16243902
Italy,1929,168.3335,72.31579004
Italy,1930,168.47296,69.23252455
Italy,1931,168.60887,67.01383514
Italy,1932,168.74052,70.06518634
Italy,1933,168.87025,67.85778396
Italy,1934,169.00172,70.85640902
Italy,1935,169.1366,69.31715263
Italy,1936,169.27376,69.62030158
Italy,1937,169.4123,74.06720832
Italy,1938,169.55235,68.02768406
Italy,1939,169.69324,71.22320363
Italy,1940,169.83418,70.03451974
Italy,1941,169.97617,67.32089769
Italy,1942,170.12193,70.93278312
Italy,1943,170.27489,67.03926336
Italy,1944,170.43593,69.74724201
Italy,1945,170.60634,70.51757209
Italy,1946,170.7872,65.700617
Italy,1947,170.97705,75.04865129
Italy,1948,171.1758,70.56559353
Italy,1949,171.38104,71.94015931
Italy,1950,171.59161,76.01400823
Italy,1951,171.80518,71.83328831
Italy,1952,172.02077,68.72258109
Italy,1953,172.23833,73.57476217
Italy,1954,172.45703,74.23049796
Italy,1955,172.67508,70.6096471
Italy,1956,172.89142,66.23925141
Italy,1957,173.10722,71.31691341
Italy,1958,173.32372,73.20445862
Italy,1959,173.53973,74.65888476
Italy,1960,173.7539,75.04209514
Italy,1961,173.96579,69.01695791
Italy,1962,174.17468,72.51060069
Italy,1963,174.37819,71.35654721
Italy,1964,174.57233,69.62786555
Italy,1965,174.7565,79.68040447
Italy,1966,174.93181,70.29750362
Italy,1967,175.1013,69.90313966
Italy,1968,175.2666,74.505607
Italy,1969,175.43073,75.22308002
Italy,1970,175.59386,72.78381705
Italy,1971,175.75504,74.4103278
Italy,1972,175.91287,82.37884471
Italy,1973,176.06575,69.04180079
Italy,1974,176.21219,76.59354607
Italy,1975,176.34975,72.37583016
Italy,1976,176.47705,77.04908506
Italy,1977,176.59305,72.15381668
Italy,1978,176.69788,81.17944433
Italy,1979,176.79262,78.39428211
Italy,1980,176.87904,76.80974726
Italy,1981,176.96043,74.33214227
Italy,1982,177.0389,73.20085704
Italy,1983,177.1136,75.69587877
Italy,1984,177.18336,74.35990899
Italy,1985,177.24734,71.06610101
Italy,1986,177.30565,75.52307136
Italy,1987,177.35878,73.69671372
Italy,1988,177.40797,71.88953884
Italy,1989,177.4547,69.66968807
Italy,1990,177.49957,73.43837898
Italy,1991,177.544,74.31623264
Italy,1992,177.58835,67.75486188
Italy,1993,177.63286,73.40895025
Italy,1994,177.67772,71.17233572
Italy,1995,177.72272,74.80432853
Italy,1996,177.76762,73.66747916
Jamaica,1896,163.05899,60.27443951
Jamaica,1897,163.23131,60.21747001
Jamaica,1898,163.40366,58.6730872
Jamaica,1899,163.57564,65.17283742
Jamaica,1900,163.74765,69.34393682
Jamaica,1901,163.9198,67.20691164
Jamaica,1902,164.09189,66.87235016
Jamaica,1903,164.2643,69.00824994
Jamaica,1904,164.4366,67.24634013
Jamaica,1905,164.60869,68.72855517
Jamaica,1906,164.78073,71.3249909
Jamaica,1907,164.95372,65.48034703
Jamaica,1908,165.12793,65.02023442
Jamaica,1909,165.30273,62.93122805
Jamaica,1910,165.47897,66.91786248
Jamaica,1911,165.65755,66.60332019
Jamaica,1912,165.83864,63.43672054
Jamaica,1913,166.02216,67.48212392
Jamaica,1914,166.20781,69.58602957
Jamaica,1915,166.39534,65.54065175
Jamaica,1916,166.58525,64.7532403
Jamaica,1917,166.77733,69.06428547
Jamaica,1918,166.9712,69.23588669
Jamaica,1919,167.16557,66.35844198
Jamaica,1920,167.36018,66.67508372
Jamaica,1921,167.5538,63.91795232
Jamaica,1922,167.74551,65.65171931
Jamaica,1923,167.93457,69.68265806
Jamaica,1924,168.12076,69.28596719
Jamaica,1925,168.30534,71.05850146
Jamaica,1926,168.48875,68.89729816
Jamaica,1927,168.67203,63.65267512
Jamaica,1928,168.85504,69.27366149
Jamaica,1929,169.03693,66.36746827
Jamaica,1930,169.2167,73.01625601
Jamaica,1931,169.39288,65.59273555
Jamaica,1932,169.56511,68.47974372
Jamaica,1933,169.73392,66.87911865
Jamaica,1934,169.89989,69.77040669
Jamaica,1935,170.06358,68.30139105
Jamaica,1936,170.22502,69.46946362
Jamaica,1937,170.38382,63.43760865
Jamaica,1938,170.53989,69.51100444
Jamaica,1939,170.69229,69.95443881
Jamaica,1940,170.84189,69.26718551
Jamaica,1941,170.98985,66.46024561
Jamaica,1942,171.13759,70.5689288
Jamaica,1943,171.28595,71.09440804
Jamaica,1944,171.43512,69.83962617
Jamaica,1945,171.5844,73.57413735
Jamaica,1946,171.73346,71.91234415
Jamaica,1947,171.8812,65.17355458
Jamaica,1948,172.02751,69.54757357
Jamaica,1949,172.17145,71.45074638
Jamaica,1950,172.3123,65.58390339
Jamaica,1951,172.4484,67.33970672
Jamaica,1952,172.57884,67.09284117
Jamaica,1953,172.70444,67.36782183
Jamaica,1954,172.82582,63.0557314
Jamaica,1955,172.94374,68.9220911
Jamaica,1956,173.05862,70.18716325
Jamaica,1957,173.17297,70.41837982
Jamaica,1958,173.28668,68.63843924
Jamaica,1959,173.39961,70.20146342
Jamaica,1960,173.51228,66.3726069
Jamaica,1961,173.62386,67.30292879
Jamaica,1962,173.73232,66.40697631
Jamaica,1963,173.83554,70.76691358
Jamaica,1964,173.9313,74.03435621
Jamaica,1965,174.01968,71.76563423
Jamaica,1966,174.10074,70.52980554
Jamaica,1967,174.17564,69.50282765
Jamaica,1968,174.24481,67.11171876
Jamaica,1969,174.31007,70.3894995
Jamaica,1970,174.37265,69.87191064
Jamaica,1971,174.43211,70.73185955
Jamaica,1972,174.48792,68.80616307
Jamaica,1973,174.53911,70.08999132
Jamaica,1974,174.58409,68.21681637
Jamaica,1975,174.62262,66.91125403
Jamaica,1976,174.6531,65.17764829
Jamaica,1977,174.67393,76.37279245
Jamaica,1978,174.68611,71.64084392
Jamaica,1979,174.69023,69.70187655
Jamaica,1980,174.6887,69.79922071
Jamaica,1981,174.68323,68.11596836
Jamaica,1982,174.67432,69.24781289
Jamaica,1983,174.66208,73.22603756
Jamaica,1984,174.6478,72.3629048
Jamaica,1985,174.63162,68.87892815
Jamaica,1986,174.61496,71.13371498
Jamaica,1987,174.59892,66.68304149
Jamaica,1988,174.58359,72.35340691
Jamaica,1989,174.57027,71.56558165
Jamaica,1990,174.55957,73.33136137
Jamaica,1991,174.55182,66.82656244
Jamaica,1992,174.54622,72.19728993
Jamaica,1993,174.54196,69.87264879
Jamaica,1994,174.53758,64.45406586
Jamaica,1995,174.53311,72.96131946
Jamaica,1996,174.52829,75.40142444
Japan,1896,156.16695,56.13777373
Japan,1897,156.36673,53.92046446
Japan,1898,156.56712,52.50737704
Japan,1899,156.76816,47.19686315
Japan,1900,156.96953,54.42365606
Japan,1901,157.17093,55.6943344
Japan,1902,157.37175,51.07105135
Japan,1903,157.57141,54.27138749
Japan,1904,157.76933,53.31001876
Japan,1905,157.9649,54.26236765
Japan,1906,158.15738,54.59885944
Japan,1907,158.34665,55.34771366
Japan,1908,158.53284,49.88099937
Japan,1909,158.71608,51.91929675
Japan,1910,158.8966,54.3644529
Japan,1911,159.07639,55.12359069
Japan,1912,159.25569,46.13546405
Japan,1913,159.4346,58.12913588
Japan,1914,159.61406,53.11760827
Japan,1915,159.79506,55.73327728
Japan,1916,159.97855,57.88139296
Japan,1917,160.16508,52.88965463
Japan,1918,160.35522,52.15052635
Japan,1919,160.54715,48.14532861
Japan,1920,160.74026,54.01039582
Japan,1921,160.9324,50.6019623
Japan,1922,161.12186,53.60080349
Japan,1923,161.30974,60.85887388
Japan,1924,161.49661,49.41925901
Japan,1925,161.6857,54.53070801
Japan,1926,161.8793,56.07233021
Japan,1927,162.07964,53.68692686
Japan,1928,162.28764,53.53192032
Japan,1929,162.5028,59.46031876
Japan,1930,162.72398,52.30427
Japan,1931,162.95023,56.40902838
Japan,1932,163.18025,57.42717052
Japan,1933,163.4153,56.52812805
Japan,1934,163.65666,58.06485732
Japan,1935,163.90514,59.51777291
Japan,1936,164.1607,61.01572412
Japan,1937,164.42287,56.17389429
Japan,1938,164.69104,54.42774759
Japan,1939,164.96378,53.31880966
Japan,1940,165.2395,57.99393856
Japan,1941,165.51816,57.17918566
Japan,1942,165.79947,52.71658057
Japan,1943,166.08282,54.7343147
Japan,1944,166.3652,52.83234323
Japan,1945,166.64519,62.84674548
Japan,1946,166.92169,59.26593692
Japan,1947,167.19295,57.66607358
Japan,1948,167.45921,53.28963811
Japan,1949,167.71994,61.07598864
Japan,1950,167.97466,51.39021708
Japan,1951,168.22289,58.05972771
Japan,1952,168.46382,51.656309
Japan,1953,168.69772,54.87219268
Japan,1954,168.92384,53.17644779
Japan,1955,169.1409,61.01752205
Japan,1956,169.34819,58.87008521
Japan,1957,169.54507,59.15624198
Japan,1958,169.73285,60.1067569
Japan,1959,169.91129,57.80755287
Japan,1960,170.08179,58.33406138
Japan,1961,170.24396,56.63534312
Japan,1962,170.39615,56.55654037
Japan,1963,170.53569,58.700741
Japan,1964,170.66077,57.3591388
Japan,1965,170.77182,56.7164406
Japan,1966,170.86981,57.52965216
Japan,1967,170.95618,59.56980467
Japan,1968,171.03246,58.23163422
Japan,1969,171.10104,55.59842427
Japan,1970,171.16383,57.88266657
Japan,1971,171.22148,59.42157374
Japan,1972,171.27406,57.76080276
Japan,1973,171.32187,62.77796676
Japan,1974,171.365,58.97095735
Japan,1975,171.40182,59.22952826
Japan,1976,171.43077,53.78142111
Japan,1977,171.4498,58.08991943
Japan,1978,171.45927,57.49064156
Japan,1979,171.46071,66.28933134
Japan,1980,171.45442,60.91551231
Japan,1981,171.44228,62.26775844
Japan,1982,171.42441,59.33037209
Japan,1983,171.40146,53.32158633
Japan,1984,171.3738,56.78058198
Japan,1985,171.34125,51.06367669
Japan,1986,171.30463,58.85556404
Japan,1987,171.26407,55.47122268
Japan,1988,171.21979,57.35390974
Japan,1989,171.17282,56.29009975
Japan,1990,171.12376,56.3163107
Japan,1991,171.0734,63.24777381
Japan,1992,171.02252,53.36655755
Japan,1993,170.97133,57.55578994
Japan,1994,170.92024,54.61939392
Japan,1995,170.86897,60.69274215
Japan,1996,170.81764,55.48204318
Jordan,1896,158.8898,51.27156271
Jordan,1897,159.08478,53.48534933
Jordan,1898,159.27954,55.84643451
Jordan,1899,159.47478,51.82009021
Jordan,1900,159.67012,51.49979944
Jordan,1901,159.86566,57.67337354
Jordan,1902,160.06166,51.36369041
Jordan,1903,160.25826,54.56407972
Jordan,1904,160.45496,55.85939861
Jordan,1905,160.65184,55.67787101
Jordan,1906,160.84853,53.03240738
Jordan,1907,161.04547,54.43782398
Jordan,1908,161.2434,55.75542283
Jordan,1909,161.44225,52.19557143
Jordan,1910,161.64288,60.25167536
Jordan,1911,161.84604,56.88066724
Jordan,1912,162.05283,54.68220169
Jordan,1913,162.26276,50.91200913
Jordan,1914,162.4753,51.19338918
Jordan,1915,162.69083,52.45791275
Jordan,1916,162.90927,48.83656726
Jordan,1917,163.13083,56.03182889
Jordan,1918,163.3566,55.52445819
Jordan,1919,163.58405,54.31174007
Jordan,1920,163.81227,56.32654398
Jordan,1921,164.03998,58.1108911
Jordan,1922,164.26505,56.94767449
Jordan,1923,164.48639,51.81720086
Jordan,1924,164.70311,53.3571223
Jordan,1925,164.91606,62.42076667
Jordan,1926,165.12497,55.01535476
Jordan,1927,165.33105,56.88692584
Jordan,1928,165.53453,61.90371261
Jordan,1929,165.73506,50.51466798
Jordan,1930,165.93262,59.26626785
Jordan,1931,166.12692,58.19433458
Jordan,1932,166.31706,55.72109297
Jordan,1933,166.50395,54.58101276
Jordan,1934,166.68747,53.57956299
Jordan,1935,166.86838,58.82597872
Jordan,1936,167.0457,62.24894422
Jordan,1937,167.21977,59.91970596
Jordan,1938,167.39015,53.89143695
Jordan,1939,167.55714,57.56379352
Jordan,1940,167.72092,56.81909861
Jordan,1941,167.88245,59.25845286
Jordan,1942,168.04257,57.13279913
Jordan,1943,168.2026,56.14074183
Jordan,1944,168.36168,61.65980057
Jordan,1945,168.51941,54.84504678
Jordan,1946,168.67561,61.58610613
Jordan,1947,168.82861,49.97383165
Jordan,1948,168.97876,55.1831471
Jordan,1949,169.12488,59.68346474
Jordan,1950,169.26694,54.53986073
Jordan,1951,169.4048,54.56137011
Jordan,1952,169.53902,55.85428779
Jordan,1953,169.67184,56.70258227
Jordan,1954,169.80383,58.26164923
Jordan,1955,169.9349,59.26563148
Jordan,1956,170.06522,58.3104325
Jordan,1957,170.19579,59.50208665
Jordan,1958,170.32712,60.84776081
Jordan,1959,170.45856,59.90992344
Jordan,1960,170.59001,59.83607608
Jordan,1961,170.72044,57.69963205
Jordan,1962,170.84798,57.06211279
Jordan,1963,170.97057,64.60472014
Jordan,1964,171.08665,53.14646522
Jordan,1965,171.19757,59.91451746
Jordan,1966,171.30531,61.20363462
Jordan,1967,171.4105,58.96979796
Jordan,1968,171.51317,56.53335838
Jordan,1969,171.61455,56.1995978
Jordan,1970,171.71417,52.86555878
Jordan,1971,171.81032,59.20830667
Jordan,1972,171.90096,54.97355178
Jordan,1973,171.98534,56.82573294
Jordan,1974,172.06206,58.71558094
Jordan,1975,172.12851,57.05203381
Jordan,1976,172.1824,57.8786744
Jordan,1977,172.21991,51.96094047
Jordan,1978,172.24063,56.32343852
Jordan,1979,172.24496,59.14258908
Jordan,1980,172.2349,65.18316159
Jordan,1981,172.21211,58.40786778
Jordan,1982,172.17831,62.57853512
Jordan,1983,172.13324,57.65603816
Jordan,1984,172.07768,61.27164014
Jordan,1985,172.01195,63.04926148
Jordan,1986,171.93686,59.96723175
Jordan,1987,171.85439,60.37958793
Jordan,1988,171.76704,62.45616834
Jordan,1989,171.67737,53.24837059
Jordan,1990,171.58578,59.43952692
Jordan,1991,171.49376,57.4317492
Jordan,1992,171.40234,59.01155511
Jordan,1993,171.31084,55.04820309
Jordan,1994,171.2183,61.21559595
Jordan,1995,171.12547,51.29440679
Jordan,1996,171.03221,56.61736839
Kazakhstan,1896,161.23271,54.00748817
Kazakhstan,1897,161.39832,53.97393129
Kazakhstan,1898,161.56398,53.46988586
Kazakhstan,1899,161.72978,54.77366723
Kazakhstan,1900,161.8963,51.73265931
Kazakhstan,1901,162.06285,56.13935693
Kazakhstan,1902,162.22987,53.37760125
Kazakhstan,1903,162.39732,52.7340009
Kazakhstan,1904,162.56487,54.68196663
Kazakhstan,1905,162.73235,54.44004376
Kazakhstan,1906,162.89973,56.95148901
Kazakhstan,1907,163.06734,56.81988382
Kazakhstan,1908,163.23586,54.82199357
Kazakhstan,1909,163.40485,59.19468229
Kazakhstan,1910,163.57547,55.46082405
Kazakhstan,1911,163.74805,60.21685943
Kazakhstan,1912,163.92317,56.89432409
Kazakhstan,1913,164.10043,55.54741017
Kazakhstan,1914,164.27911,56.45017956
Kazakhstan,1915,164.45987,61.14474377
Kazakhstan,1916,164.6424,57.640398
Kazakhstan,1917,164.82674,53.84968025
Kazakhstan,1918,165.0127,53.24899934
Kazakhstan,1919,165.19897,52.51374992
Kazakhstan,1920,165.3847,56.65780684
Kazakhstan,1921,165.56866,54.49972199
Kazakhstan,1922,165.74985,58.70951125
Kazakhstan,1923,165.92747,61.15860665
Kazakhstan,1924,166.10129,62.76758668
Kazakhstan,1925,166.27211,59.69105019
Kazakhstan,1926,166.43982,61.71689337
Kazakhstan,1927,166.60612,52.70140915
Kazakhstan,1928,166.77104,54.88547922
Kazakhstan,1929,166.93481,59.81549748
Kazakhstan,1930,167.09708,57.78234607
Kazakhstan,1931,167.25694,61.31993183
Kazakhstan,1932,167.41376,57.01139355
Kazakhstan,1933,167.56798,55.43133027
Kazakhstan,1934,167.71999,58.87214308
Kazakhstan,1935,167.87013,57.07924109
Kazakhstan,1936,168.01814,56.58314576
Kazakhstan,1937,168.16313,57.38000627
Kazakhstan,1938,168.305,58.51374959
Kazakhstan,1939,168.44356,52.32933341
Kazakhstan,1940,168.57884,55.30254798
Kazakhstan,1941,168.71115,55.2793826
Kazakhstan,1942,168.84224,57.76365559
Kazakhstan,1943,168.97299,57.6246212
Kazakhstan,1944,169.10255,55.14885287
Kazakhstan,1945,169.23097,54.94470877
Kazakhstan,1946,169.35808,57.26626473
Kazakhstan,1947,169.48271,54.94841398
Kazakhstan,1948,169.60553,54.94723312
Kazakhstan,1949,169.7255,56.74813255
Kazakhstan,1950,169.84175,59.63968082
Kazakhstan,1951,169.95325,51.6856258
Kazakhstan,1952,170.05997,56.57820354
Kazakhstan,1953,170.16322,57.56475553
Kazakhstan,1954,170.26308,56.78662193
Kazakhstan,1955,170.35953,60.36819327
Kazakhstan,1956,170.45277,56.68874587
Kazakhstan,1957,170.54411,59.49292565
Kazakhstan,1958,170.63445,57.03717091
Kazakhstan,1959,170.72356,60.58497566
Kazakhstan,1960,170.81223,57.94813514
Kazakhstan,1961,170.89996,57.29113593
Kazakhstan,1962,170.9848,56.59908868
Kazakhstan,1963,171.06548,57.59331242
Kazakhstan,1964,171.14052,59.87216135
Kazakhstan,1965,171.21054,59.38007058
Kazakhstan,1966,171.27728,58.75363174
Kazakhstan,1967,171.34134,54.1079063
Kazakhstan,1968,171.40302,57.16059889
Kazakhstan,1969,171.46455,57.79549411
Kazakhstan,1970,171.52585,59.9603632
Kazakhstan,1971,171.58614,56.58170814
Kazakhstan,1972,171.64418,55.48818305
Kazakhstan,1973,171.69937,58.29036183
Kazakhstan,1974,171.7504,52.78231478
Kazakhstan,1975,171.79538,63.60282043
Kazakhstan,1976,171.8323,54.33687806
Kazakhstan,1977,171.8585,57.03382378
Kazakhstan,1978,171.8736,60.04648689
Kazakhstan,1979,171.87834,56.14030371
Kazakhstan,1980,171.87386,51.99405345
Kazakhstan,1981,171.86218,59.71296471
Kazakhstan,1982,171.84406,55.41716443
Kazakhstan,1983,171.8193,61.05946035
Kazakhstan,1984,171.78879,56.74353079
Kazakhstan,1985,171.7519,58.36667963
Kazakhstan,1986,171.70898,56.71753663
Kazakhstan,1987,171.66046,57.33005532
Kazakhstan,1988,171.60814,53.73066423
Kazakhstan,1989,171.55275,59.08061423
Kazakhstan,1990,171.49532,60.87822983
Kazakhstan,1991,171.4375,62.85860292
Kazakhstan,1992,171.37961,53.49187657
Kazakhstan,1993,171.32155,57.1380348
Kazakhstan,1994,171.26266,55.35547565
Kazakhstan,1995,171.20337,57.86529821
Kazakhstan,1996,171.14404,55.65453353
Kenya,1896,165.72008,58.79143696
Kenya,1897,165.8227,59.1922542
Kenya,1898,165.92526,57.77027996
Kenya,1899,166.02812,59.2691709
Kenya,1900,166.1311,62.70932657
Kenya,1901,166.23445,59.4907382
Kenya,1902,166.33823,56.4976837
Kenya,1903,166.44188,62.57751995
Kenya,1904,166.5459,59.09707587
Kenya,1905,166.64986,54.72609495
Kenya,1906,166.75365,57.45751269
Kenya,1907,166.85786,61.07177309
Kenya,1908,166.96254,56.4868221
Kenya,1909,167.06723,57.69128466
Kenya,1910,167.17273,62.60960805
Kenya,1911,167.27975,59.55205404
Kenya,1912,167.38853,59.84406633
Kenya,1913,167.49905,59.47245427
Kenya,1914,167.61087,56.39455081
Kenya,1915,167.72386,62.71379332
Kenya,1916,167.83797,59.5782114
Kenya,1917,167.95253,61.58159152
Kenya,1918,168.0681,58.53044459
Kenya,1919,168.18292,58.9259049
Kenya,1920,168.29678,59.37492664
Kenya,1921,168.40904,61.15925753
Kenya,1922,168.51923,64.28516942
Kenya,1923,168.62743,62.33462948
Kenya,1924,168.73425,63.28921381
Kenya,1925,168.84172,61.88582668
Kenya,1926,168.95139,61.26382202
Kenya,1927,169.06444,60.32919896
Kenya,1928,169.18076,60.60221787
Kenya,1929,169.29955,60.34637989
Kenya,1930,169.41978,56.01102456
Kenya,1931,169.54031,61.43064755
Kenya,1932,169.65938,57.67973091
Kenya,1933,169.77812,63.2273453
Kenya,1934,169.89578,59.91886757
Kenya,1935,170.01274,57.92812535
Kenya,1936,170.1282,57.1653201
Kenya,1937,170.24155,59.59057151
Kenya,1938,170.35199,62.54076284
Kenya,1939,170.45868,61.5566493
Kenya,1940,170.5622,59.4222755
Kenya,1941,170.66322,56.60439722
Kenya,1942,170.76234,59.56035086
Kenya,1943,170.86104,56.14521108
Kenya,1944,170.95876,58.18889887
Kenya,1945,171.05478,63.36210768
Kenya,1946,171.14955,63.49157966
Kenya,1947,171.24202,59.63562108
Kenya,1948,171.33212,59.35998313
Kenya,1949,171.41965,68.46846295
Kenya,1950,171.50356,59.50203571
Kenya,1951,171.58307,63.19699108
Kenya,1952,171.65718,62.55002224
Kenya,1953,171.72647,62.93567824
Kenya,1954,171.79068,62.77156882
Kenya,1955,171.84993,63.26249395
Kenya,1956,171.90479,60.47236565
Kenya,1957,171.95653,62.10204238
Kenya,1958,172.00551,62.68904116
Kenya,1959,172.05101,57.73943223
Kenya,1960,172.09332,70.03709394
Kenya,1961,172.13095,64.19874422
Kenya,1962,172.16237,63.5039571
Kenya,1963,172.18597,62.2676184
Kenya,1964,172.19995,61.53329772
Kenya,1965,172.20557,63.89112089
Kenya,1966,172.20409,59.7088081
Kenya,1967,172.1961,58.55472398
Kenya,1968,172.18355,62.49869731
Kenya,1969,172.16885,59.07270968
Kenya,1970,172.15315,57.95534338
Kenya,1971,172.13673,60.52262373
Kenya,1972,172.12006,60.77572905
Kenya,1973,172.10367,54.41021203
Kenya,1974,172.08644,60.1336739
Kenya,1975,172.067,60.62575383
Kenya,1976,172.0425,55.49476957
Kenya,1977,172.01053,60.21810109
Kenya,1978,171.96956,61.62413135
Kenya,1979,171.91946,61.9755315
Kenya,1980,171.86008,61.50200647
Kenya,1981,171.79155,61.24903667
Kenya,1982,171.71304,61.6308129
Kenya,1983,171.62273,62.21518539
Kenya,1984,171.52055,57.5467016
Kenya,1985,171.40503,59.83680145
Kenya,1986,171.2767,65.4382607
Kenya,1987,171.13591,62.11935018
Kenya,1988,170.98505,66.37332937
Kenya,1989,170.82666,59.18972031
Kenya,1990,170.66194,60.58464534
Kenya,1991,170.49332,55.0954962
Kenya,1992,170.32289,59.52548651
Kenya,1993,170.15186,65.67276074
Kenya,1994,169.9808,61.11099089
Kenya,1995,169.81052,63.52502047
Kenya,1996,169.64009,61.74886871
Kiribati,1896,166.84259,72.6949835
Kiribati,1897,166.81763,74.52889066
Kiribati,1898,166.79262,74.27566393
Kiribati,1899,166.76823,71.06981903
Kiribati,1900,166.74498,69.38563857
Kiribati,1901,166.72304,72.83700188
Kiribati,1902,166.70229,68.3746768
Kiribati,1903,166.68353,72.68625382
Kiribati,1904,166.66693,66.50371448
Kiribati,1905,166.65237,71.64929322
Kiribati,1906,166.64009,72.85276597
Kiribati,1907,166.63052,72.90904262
Kiribati,1908,166.62413,69.2779978
Kiribati,1909,166.62082,74.18148381
Kiribati,1910,166.62106,70.22384376
Kiribati,1911,166.6258,73.95471555
Kiribati,1912,166.6352,73.38349853
Kiribati,1913,166.64923,77.43367176
Kiribati,1914,166.66705,72.15146543
Kiribati,1915,166.6885,71.4909141
Kiribati,1916,166.71346,69.14403564
Kiribati,1917,166.74182,71.42566019
Kiribati,1918,166.77347,67.22520161
Kiribati,1919,166.80635,74.51652902
Kiribati,1920,166.83975,74.31291286
Kiribati,1921,166.87334,74.80088041
Kiribati,1922,166.90611,74.33991598
Kiribati,1923,166.93762,72.71312644
Kiribati,1924,166.96829,72.72387204
Kiribati,1925,166.99907,70.06628521
Kiribati,1926,167.03062,72.62330682
Kiribati,1927,167.06421,77.80023137
Kiribati,1928,167.09995,69.61716373
Kiribati,1929,167.13779,80.68376681
Kiribati,1930,167.17673,74.20091825
Kiribati,1931,167.21632,77.51223866
Kiribati,1932,167.2562,72.99783979
Kiribati,1933,167.29732,71.00691984
Kiribati,1934,167.34059,76.69199199
Kiribati,1935,167.38664,77.00630577
Kiribati,1936,167.43561,69.52857201
Kiribati,1937,167.48764,72.2887228
Kiribati,1938,167.54239,71.45150375
Kiribati,1939,167.59981,77.324592
Kiribati,1940,167.66046,72.57109469
Kiribati,1941,167.7254,74.28638698
Kiribati,1942,167.79607,74.42740022
Kiribati,1943,167.87384,75.48828545
Kiribati,1944,167.958,70.32815445
Kiribati,1945,168.04805,77.60126559
Kiribati,1946,168.14302,70.60131912
Kiribati,1947,168.24104,73.90105749
Kiribati,1948,168.34158,72.7494074
Kiribati,1949,168.44301,73.64431645
Kiribati,1950,168.54439,70.42979523
Kiribati,1951,168.6446,77.08237755
Kiribati,1952,168.74281,76.11982835
Kiribati,1953,168.83885,74.27897068
Kiribati,1954,168.93222,73.74183707
Kiribati,1955,169.0233,76.15995525
Kiribati,1956,169.1121,70.84651364
Kiribati,1957,169.19962,73.50346278
Kiribati,1958,169.28572,77.65026803
Kiribati,1959,169.36908,77.90896979
Kiribati,1960,169.44939,70.36060251
Kiribati,1961,169.52563,72.85721745
Kiribati,1962,169.59695,70.43125588
Kiribati,1963,169.6614,70.55105456
Kiribati,1964,169.71753,80.39733839
Kiribati,1965,169.76532,67.82396194
Kiribati,1966,169.80577,77.37208224
Kiribati,1967,169.8397,73.56256932
Kiribati,1968,169.8692,71.1590868
Kiribati,1969,169.8958,72.20558192
Kiribati,1970,169.9195,75.86486286
Kiribati,1971,169.94019,75.69181757
Kiribati,1972,169.95831,74.32949307
Kiribati,1973,169.974,75.32493711
Kiribati,1974,169.98624,70.63988808
Kiribati,1975,169.99469,81.95618761
Kiribati,1976,169.99826,74.13514462
Kiribati,1977,169.99582,74.46639181
Kiribati,1978,169.98752,74.92420026
Kiribati,1979,169.97354,70.04196974
Kiribati,1980,169.95494,77.20780561
Kiribati,1981,169.93262,74.97010932
Kiribati,1982,169.90657,73.9112051
Kiribati,1983,169.8764,76.065259
Kiribati,1984,169.84213,67.97837707
Kiribati,1985,169.80295,78.88249976
Kiribati,1986,169.75903,75.03626235
Kiribati,1987,169.7107,74.14179692
Kiribati,1988,169.65855,74.59648104
Kiribati,1989,169.60391,71.44018511
Kiribati,1990,169.54742,74.77213287
Kiribati,1991,169.49025,74.41836381
Kiribati,1992,169.43315,71.01878704
Kiribati,1993,169.37624,73.98009853
Kiribati,1994,169.31906,76.75398938
Kiribati,1995,169.26195,71.10296457
Kiribati,1996,169.20428,70.10491531
Kuwait,1896,160.50539,52.57740004
Kuwait,1897,160.68202,59.43389747
Kuwait,1898,160.8589,53.83069233
Kuwait,1899,161.03604,51.3103528
Kuwait,1900,161.2132,55.20007515
Kuwait,1901,161.39062,57.1593127
Kuwait,1902,161.56839,58.12330337
Kuwait,1903,161.74681,50.98971134
Kuwait,1904,161.92506,51.2463964
Kuwait,1905,162.10335,50.9005262
Kuwait,1906,162.2814,53.28387592
Kuwait,1907,162.45973,52.77948768
Kuwait,1908,162.63916,54.9148817
Kuwait,1909,162.81976,58.70928849
Kuwait,1910,163.00208,55.12460063
Kuwait,1911,163.18661,56.45644556
Kuwait,1912,163.37463,57.59276509
Kuwait,1913,163.56552,55.50454702
Kuwait,1914,163.75867,55.853365
Kuwait,1915,163.95473,53.88438556
Kuwait,1916,164.15334,55.10560358
Kuwait,1917,164.35477,55.1659855
Kuwait,1918,164.55988,57.00150438
Kuwait,1919,164.7664,57.72518457
Kuwait,1920,164.97304,59.10876487
Kuwait,1921,165.17845,54.05133245
Kuwait,1922,165.38089,62.41358021
Kuwait,1923,165.57924,60.11957887
Kuwait,1924,165.77232,58.77512406
Kuwait,1925,165.96098,54.51885506
Kuwait,1926,166.14522,55.5091855
Kuwait,1927,166.32672,57.89202862
Kuwait,1928,166.50565,54.00872499
Kuwait,1929,166.68193,56.09001999
Kuwait,1930,166.8559,55.79832741
